Strain : Tensile strain (Extension) gauge length,"100.00000",mm

Time,Extension,Load
(s),(mm),(N)
"78.08100","1.23356","43.37096"
"78.18100","1.19714","38.44701"
"78.28100","1.16131","34.03380"
"78.38100","1.12524","30.04053"
"78.48100","1.08913","26.44105"
"78.58100","1.05304","23.18509"
"78.68100","1.01679","20.22649"
"78.78100","0.98124","17.58576"
"78.88100","0.94531","15.17480"
"78.98100","0.90939","13.01431"
"79.08100","0.87335","11.08545"
"79.18100","0.83726","9.38207"
"79.28100","0.80148","7.89894"
"79.38100","0.76546","6.58001"
"79.48100","0.72947","5.44241"
"79.58100","0.69340","4.44697"
"79.68100","0.65750","3.60469"
"79.78100","0.62168","2.87962"
"79.88100","0.58575","2.26537"
"79.98100","0.54975","1.75149"
"80.08100","0.51357","1.32473"
"80.18100","0.47762","0.98199"
"80.28100","0.44159","0.72348"
"80.38100","0.40592","0.51555"
"80.48100","0.36995","0.35740"
"80.58100","0.33400","0.23830"
"80.68100","0.29780","0.15779"
"80.78100","0.26161","0.10603"
"80.88100","0.22605","0.07926"
"80.98100","0.19012","0.05404"
"81.08100","0.15411","0.04592"
"81.18100","0.11809","0.03603"
"81.28100","0.08192","0.03693"
"81.38100","0.04627","0.04543"
"81.44300","0.02407","0.04198"
"81.44400","0.02371","0.04220"
"81.44500","0.02334","0.04248"
"81.54500","0.02503","0.05744"
"81.64500","0.06495","0.06159"
"81.74500","0.10177","0.07490"
"81.84500","0.13814","0.08546"
"81.94500","0.17412","0.11177"
"82.04500","0.21001","0.14700"
"82.14500","0.24592","0.21912"
"82.24500","0.28201","0.31843"
"82.34500","0.31799","0.45082"
"82.37500","0.32871","0.50036"
"82.37600","0.32906","0.50229"
"82.37700","0.32942","0.50435"
"82.38700","0.33294","0.51701"
"82.39700","0.33595","0.52478"
"82.40700","0.33811","0.54299"
"82.41700","0.33985","0.56411"
"82.42700","0.34173","0.56861"
"82.43700","0.34349","0.56850"
"82.44700","0.34494","0.57847"
"82.45700","0.34646","0.59490"
"82.46700","0.34854","0.60712"
"82.47700","0.35150","0.62560"
"82.48700","0.35529","0.65390"
"82.49700","0.35961","0.68002"
"82.50700","0.36417","0.70758"
"82.51700","0.36872","0.73954"
"82.52700","0.37315","0.76525"
"82.53700","0.37743","0.79065"
"82.54700","0.38154","0.82447"
"82.55700","0.38550","0.85545"
"82.56700","0.38933","0.88261"
"82.57700","0.39306","0.91264"
"82.58700","0.39674","0.94303"
"82.59700","0.40040","0.96782"
"82.60700","0.40407","0.99764"
"82.61700","0.40778","1.03009"
"82.62700","0.41148","1.06384"
"82.63700","0.41516","1.09994"
"82.64700","0.41881","1.13424"
"82.65700","0.42241","1.16933"
"82.66700","0.42598","1.20302"
"82.67700","0.42952","1.23971"
"82.68700","0.43306","1.27678"
"82.69700","0.43662","1.31432"
"82.70700","0.44026","1.35347"
"82.71700","0.44397","1.39568"
"82.72700","0.44769","1.43780"
"82.73700","0.45139","1.48151"
"82.74700","0.45502","1.52421"
"82.75700","0.45859","1.56776"
"82.76700","0.46211","1.61499"
"82.77700","0.46562","1.66203"
"82.78700","0.46916","1.70501"
"82.79700","0.47274","1.75042"
"82.80700","0.47640","1.79762"
"82.81700","0.48013","1.84516"
"82.82700","0.48390","1.89751"
"82.83700","0.48763","1.94738"
"82.84700","0.49129","1.99757"
"82.85700","0.49487","2.05518"
"82.86700","0.49837","2.11221"
"82.87700","0.50182","2.16605"
"82.88700","0.50527","2.22284"
"82.89700","0.50877","2.28139"
"82.90700","0.51234","2.33849"
"82.91700","0.51599","2.39804"
"82.92700","0.51968","2.46310"
"82.93700","0.52341","2.52563"
"82.94700","0.52711","2.58671"
"82.95700","0.53076","2.65277"
"82.96700","0.53433","2.71986"
"82.97700","0.53784","2.78706"
"82.98700","0.54131","2.85562"
"82.99700","0.54479","2.92122"
"83.00700","0.54832","2.98671"
"83.01700","0.55192","3.05477"
"83.02700","0.55557","3.12830"
"83.03700","0.55923","3.20337"
"83.04700","0.56288","3.28004"
"83.05700","0.56652","3.35975"
"83.06700","0.57012","3.43792"
"83.07700","0.57367","3.51374"
"83.08700","0.57717","3.58935"
"83.09700","0.58067","3.66987"
"83.10700","0.58421","3.75500"
"83.11700","0.58780","3.84203"
"83.12700","0.59144","3.93129"
"83.13700","0.59511","4.02243"
"83.14700","0.59878","4.11209"
"83.15700","0.60243","4.19854"
"83.16700","0.60604","4.28692"
"83.17700","0.60961","4.37519"
"83.18700","0.61316","4.46487"
"83.19700","0.61669","4.55854"
"83.20700","0.62023","4.65309"
"83.21700","0.62380","4.74819"
"83.22700","0.62741","4.84906"
"83.23700","0.63103","4.95497"
"83.24700","0.63464","5.05725"
"83.25700","0.63824","5.15688"
"83.26700","0.64182","5.25933"
"83.27700","0.64540","5.36217"
"83.28700","0.64898","5.46796"
"83.29700","0.65261","5.58151"
"83.30700","0.65630","5.69733"
"83.31700","0.66001","5.81302"
"83.32700","0.66372","5.92873"
"83.33700","0.66738","6.04703"
"83.34700","0.67099","6.16608"
"83.35700","0.67454","6.28223"
"83.36700","0.67805","6.39878"
"83.37700","0.68154","6.51803"
"83.38700","0.68505","6.63900"
"83.39700","0.68861","6.76212"
"83.40700","0.69225","6.88585"
"83.41700","0.69596","7.01470"
"83.42700","0.69967","7.14508"
"83.43700","0.70334","7.28027"
"83.44700","0.70694","7.41667"
"83.45700","0.71048","7.54943"
"83.46700","0.71398","7.68413"
"83.47700","0.71745","7.81920"
"83.48700","0.72094","7.95338"
"83.49700","0.72448","8.09235"
"83.50700","0.72810","8.23450"
"83.51700","0.73179","8.37992"
"83.52700","0.73552","8.52947"
"83.53700","0.73924","8.68501"
"83.54700","0.74289","8.83947"
"83.55700","0.74647","8.98982"
"83.56700","0.74997","9.13807"
"83.57700","0.75343","9.29061"
"83.58700","0.75687","9.44238"
"83.59700","0.76036","9.59265"
"83.60700","0.76393","9.75248"
"83.61700","0.76758","9.91890"
"83.62700","0.77128","10.08560"
"83.63700","0.77499","10.25553"
"83.64700","0.77867","10.42835"
"83.65700","0.78231","10.59776"
"83.66700","0.78587","10.76937"
"83.67700","0.78937","10.94289"
"83.68700","0.79284","11.11273"
"83.69700","0.79633","11.28645"
"83.70700","0.79988","11.46810"
"83.71700","0.80349","11.65335"
"83.72700","0.80715","11.84120"
"83.73700","0.81083","12.03252"
"83.74700","0.81449","12.22246"
"83.75700","0.81813","12.41216"
"83.76700","0.82173","12.60525"
"83.77700","0.82528","12.79648"
"83.78700","0.82881","12.98722"
"83.79700","0.83235","13.18915"
"83.80700","0.83595","13.39672"
"83.81700","0.83959","13.60739"
"83.82700","0.84328","13.82116"
"83.83700","0.84697","14.03684"
"83.84700","0.85065","14.24875"
"83.85700","0.85429","14.46237"
"83.86700","0.85790","14.67491"
"83.87700","0.86147","14.88630"
"83.88700","0.86503","15.10124"
"83.89700","0.86860","15.32470"
"83.90700","0.87218","15.55002"
"83.91700","0.87579","15.78189"
"83.92700","0.87942","16.01801"
"83.93700","0.88304","16.25337"
"83.94700","0.88664","16.48870"
"83.95700","0.89021","16.72575"
"83.96700","0.89376","16.95474"
"83.97700","0.89730","17.18475"
"83.98700","0.90086","17.42200"
"83.99700","0.90446","17.66307"
"84.00700","0.90810","17.91101"
"84.01700","0.91176","18.16739"
"84.02700","0.91540","18.42682"
"84.03700","0.91900","18.68182"
"84.04700","0.92255","18.93843"
"84.05700","0.92607","19.19750"
"84.06700","0.92958","19.45426"
"84.07700","0.93309","19.70926"
"84.08700","0.93664","19.97227"
"84.09700","0.94023","20.23091"
"84.10700","0.94388","20.49893"
"84.11700","0.94756","20.78028"
"84.12700","0.95123","21.06452"
"84.13700","0.95486","21.34760"
"84.14700","0.95844","21.63298"
"84.15700","0.96197","21.91616"
"84.16700","0.96547","22.19633"
"84.17700","0.96897","22.48315"
"84.18700","0.97252","22.77048"
"84.19700","0.97611","23.05687"
"84.20700","0.97977","23.35169"
"84.21700","0.98346","23.65539"
"84.22700","0.98715","23.95721"
"84.23700","0.99081","24.26368"
"84.24700","0.99440","24.57160"
"84.25700","0.99794","24.87223"
"84.26700","1.00143","25.17421"
"84.27700","1.00491","25.47990"
"84.28700","1.00842","25.78527"
"84.29700","1.01200","26.09646"
"84.30700","1.01564","26.42038"
"84.31700","1.01935","26.74823"
"84.32700","1.02307","27.07579"
"84.33700","1.02679","27.40180"
"84.34700","1.03047","27.72879"
"84.35700","1.03411","28.06006"
"84.36700","1.03770","28.39542"
"84.37700","1.04124","28.72398"
"84.38700","1.04477","29.05338"
"84.39700","1.04833","29.39354"
"84.40700","1.05194","29.73509"
"84.41700","1.05557","30.07517"
"84.42700","1.05923","30.41697"
"84.43700","1.06286","30.76120"
"84.44700","1.06647","31.09902"
"84.45700","1.07006","31.43694"
"84.46700","1.07361","31.78113"
"84.47700","1.07714","32.12566"
"84.48700","1.08066","32.47430"
"84.49700","1.08421","32.83318"
"84.50700","1.08781","33.19628"
"84.51700","1.09143","33.56477"
"84.52700","1.09506","33.93756"
"84.53700","1.09870","34.30582"
"84.54700","1.10233","34.67034"
"84.55700","1.10594","35.03537"
"84.56700","1.10952","35.39669"
"84.57700","1.11308","35.75611"
"84.58700","1.11664","36.12288"
"84.59700","1.12021","36.49744"
"84.60700","1.12380","36.87403"
"84.61700","1.12740","37.25932"
"84.62700","1.13099","37.65036"
"84.63700","1.13457","38.03839"
"84.64700","1.13813","38.42240"
"84.65700","1.14169","38.80246"
"84.66700","1.14523","39.17517"
"84.67700","1.14878","39.55064"
"84.68700","1.15237","39.93430"
"84.69700","1.15601","40.32830"
"84.70700","1.15967","40.73230"
"84.71700","1.16332","41.14510"
"84.72700","1.16696","41.55409"
"84.73700","1.17056","41.96041"
"84.74700","1.17414","42.36839"
"84.75700","1.17768","42.77407"
"84.76700","1.18120","43.17117"
"84.77700","1.18473","43.56776"
"84.78700","1.18831","43.97058"
"84.79700","1.19196","44.37904"
"84.80700","1.19566","44.79586"
"84.81700","1.19936","45.21701"
"84.82700","1.20300","45.63445"
"84.83700","1.20658","46.04907"
"84.84700","1.21009","46.46323"
"84.85700","1.21357","46.87408"
"84.86700","1.21706","47.28644"
"84.87700","1.22059","47.70515"
"84.88700","1.22420","48.13055"
"84.89700","1.22791","48.56899"
"84.90700","1.23167","49.01996"
"84.91700","1.23545","49.46647"
"84.92700","1.23918","49.90927"
"84.93700","1.24281","50.34610"
"84.94700","1.24637","50.77482"
"84.95700","1.24987","51.20246"
"84.96700","1.25334","51.63216"
"84.97700","1.25682","52.06019"
"84.98700","1.26035","52.48932"
"84.99700","1.26395","52.93324"
"85.00700","1.26761","53.38545"
"85.01700","1.27129","53.83158"
"85.02700","1.27498","54.27791"
"85.03700","1.27863","54.72535"
"85.04700","1.28223","55.16613"
"85.05700","1.28576","55.59941"
"85.06700","1.28924","56.03388"
"85.07700","1.29270","56.46978"
"85.08700","1.29619","56.91430"
"85.09700","1.29977","57.37153"
"85.10700","1.30341","57.83131"
"85.11700","1.30710","58.29715"
"85.12700","1.31079","58.76167"
"85.13700","1.31445","59.21807"
"85.14700","1.31808","59.66924"
"85.15700","1.32166","60.11175"
"85.16700","1.32519","60.54934"
"85.17700","1.32868","60.98804"
"85.18700","1.33219","61.43499"
"85.19700","1.33573","61.88872"
"85.20700","1.33933","62.35012"
"85.21700","1.34297","62.81950"
"85.22700","1.34663","63.28871"
"85.23700","1.35028","63.75396"
"85.24700","1.35390","64.20946"
"85.25700","1.35748","64.65697"
"85.26700","1.36103","65.09810"
"85.27700","1.36456","65.54156"
"85.28700","1.36811","65.99031"
"85.29700","1.37170","66.45036"
"85.30700","1.37532","66.92236"
"85.31700","1.37896","67.39844"
"85.32700","1.38259","67.87091"
"85.33700","1.38618","68.33300"
"85.34700","1.38975","68.78919"
"85.35700","1.39330","69.23671"
"85.36700","1.39685","69.68280"
"85.37700","1.40044","70.13513"
"85.38700","1.40410","70.59531"
"85.39700","1.40781","71.07050"
"85.40700","1.41155","71.55141"
"85.41700","1.41526","72.03191"
"85.42700","1.41892","72.50546"
"85.43700","1.42252","72.97108"
"85.44700","1.42606","73.42634"
"85.45700","1.42957","73.87056"
"85.46700","1.43306","74.30611"
"85.47700","1.43659","74.74407"
"85.48700","1.44017","75.19431"
"85.49700","1.44384","75.65732"
"85.50700","1.44755","76.12794"
"85.51700","1.45124","76.59840"
"85.52700","1.45488","77.06197"
"85.53700","1.45844","77.51799"
"85.54700","1.46196","77.96433"
"85.55700","1.46544","78.40250"
"85.56700","1.46892","78.83564"
"85.57700","1.47243","79.27591"
"85.58700","1.47602","79.72508"
"85.59700","1.47968","80.17942"
"85.60700","1.48340","80.63947"
"85.61700","1.48712","81.10293"
"85.62700","1.49079","81.56030"
"85.63700","1.49438","82.00307"
"85.64700","1.49788","82.44037"
"85.65700","1.50134","82.87123"
"85.66700","1.50480","83.29968"
"85.67700","1.50829","83.73180"
"85.68700","1.51186","84.17307"
"85.69700","1.51551","84.62229"
"85.70700","1.51920","85.07653"
"85.71700","1.52291","85.53503"
"85.72700","1.52660","85.98589"
"85.73700","1.53025","86.42844"
"85.74700","1.53385","86.86636"
"85.75700","1.53739","87.30249"
"85.76700","1.54089","87.73180"
"85.77700","1.54439","88.16423"
"85.78700","1.54792","88.60223"
"85.79700","1.55150","89.04569"
"85.80700","1.55514","89.48960"
"85.81700","1.55879","89.93198"
"85.82700","1.56244","90.36720"
"85.83700","1.56607","90.79559"
"85.84700","1.56968","91.22304"
"85.85700","1.57324","91.64668"
"85.86700","1.57677","92.06850"
"85.87700","1.58029","92.48975"
"85.88700","1.58385","92.92159"
"85.89700","1.58747","93.36550"
"85.90700","1.59116","93.81628"
"85.91700","1.59487","94.26810"
"85.92700","1.59857","94.71510"
"85.93700","1.60223","95.15410"
"85.94700","1.60586","95.58273"
"85.95700","1.60944","96.00078"
"85.96700","1.61299","96.41332"
"85.97700","1.61655","96.82816"
"85.98700","1.62013","97.25253"
"85.99700","1.62375","97.68869"
"86.00700","1.62738","98.12887"
"86.01700","1.63100","98.56358"
"86.02700","1.63461","98.99203"
"86.03700","1.63818","99.40872"
"86.04700","1.64173","99.81371"
"86.05700","1.64526","100.21783"
"86.06700","1.64880","100.62447"
"86.07700","1.65236","101.02943"
"86.08700","1.65599","101.44844"
"86.09700","1.65965","101.88601"
"86.10700","1.66331","102.32514"
"86.11700","1.66695","102.75954"
"86.12700","1.67053","103.18870"
"86.13700","1.67407","103.60575"
"86.14700","1.67759","104.01841"
"86.15700","1.68110","104.42970"
"86.16700","1.68463","104.83558"
"86.17700","1.68819","105.24107"
"86.18700","1.69181","105.65737"
"86.19700","1.69548","106.08727"
"86.20700","1.69916","106.51515"
"86.21700","1.70282","106.93867"
"86.22700","1.70643","107.35854"
"86.23700","1.70998","107.76588"
"86.24700","1.71350","108.16461"
"86.25700","1.71699","108.56018"
"86.26700","1.72051","108.95448"
"86.27700","1.72407","109.35089"
"86.28700","1.72770","109.75031"
"86.29700","1.73138","110.15484"
"86.30700","1.73508","110.56189"
"86.31700","1.73876","110.96598"
"86.32700","1.74238","111.36430"
"86.33700","1.74594","111.75530"
"86.34700","1.74944","112.14442"
"86.35700","1.75291","112.53544"
"86.36700","1.75641","112.93032"
"86.37700","1.75995","113.33572"
"86.38700","1.76357","113.75029"
"86.39700","1.76725","114.17382"
"86.39800","1.76762","114.21649"
"86.39900","1.76799","114.25926"
"86.49900","1.76558","112.53252"
"86.56300","1.74051","107.50787"
"86.63300","1.71398","102.49992"
"86.71000","1.68583","97.46075"
"86.79100","1.65685","92.41811"
"86.87400","1.62700","87.39961"
"86.96000","1.59575","82.35846"
"87.05000","1.56341","77.30484"
"87.14300","1.53021","72.26691"
"87.23800","1.49603","67.25545"
"87.33600","1.46066","62.23721"
"87.43600","1.42463","57.33936"
"87.53600","1.38842","52.59251"
"87.63600","1.35280","48.12723"
"87.73600","1.31683","43.80513"
"87.83600","1.28085","39.66906"
"87.93600","1.24494","35.75869"
"88.03600","1.20867","32.04027"
"88.13600","1.17310","28.65004"
"88.23600","1.13698","25.41776"
"88.33600","1.10103","22.45541"
"88.43600","1.06492","19.69467"
"88.53600","1.02893","17.17337"
"88.63600","0.99327","14.90819"
"88.73600","0.95742","12.83640"
"88.83600","0.92139","10.97397"
"88.93600","0.88525","9.31468"
"89.03600","0.84918","7.83456"
"89.13600","0.81329","6.55089"
"89.23600","0.77752","5.44015"
"89.33600","0.74166","4.45386"
"89.43600","0.70554","3.60805"
"89.53600","0.66955","2.88355"
"89.63600","0.63352","2.27593"
"89.73600","0.59769","1.74958"
"89.83600","0.56161","1.33660"
"89.93600","0.52566","0.99427"
"90.03600","0.48971","0.72777"
"90.13600","0.45364","0.51246"
"90.23600","0.41794","0.35568"
"90.33600","0.38191","0.24091"
"90.43600","0.34587","0.16723"
"90.48400","0.32865","0.13226"
"90.48500","0.32829","0.13170"
"90.48600","0.32792","0.13109"
"90.58600","0.32925","0.17076"
"90.68600","0.36935","0.31832"
"90.78100","0.40411","0.50120"
"90.78200","0.40447","0.50341"
"90.78300","0.40484","0.50554"
"90.78400","0.40521","0.50761"
"90.78500","0.40557","0.50975"
"90.78600","0.40594","0.51247"
"90.78700","0.40631","0.51665"
"90.78800","0.40669","0.52321"
"90.78900","0.40709","0.53266"
"90.79000","0.40750","0.54498"
"90.79100","0.40794","0.55976"
"90.79200","0.40841","0.57647"
"90.79300","0.40894","0.59476"
"90.79400","0.40953","0.61456"
"90.79500","0.41020","0.63616"
"90.79600","0.41096","0.65993"
"90.79700","0.41183","0.68608"
"90.79800","0.41283","0.71451"
"90.79900","0.41396","0.74489"
"90.80000","0.41524","0.77698"
"90.80100","0.41671","0.81096"
"90.80200","0.41836","0.84730"
"90.80300","0.42022","0.88632"
"90.80400","0.42231","0.92819"
"90.80500","0.42464","0.97314"
"90.80600","0.42723","1.02147"
"90.80700","0.43010","1.07341"
"90.80800","0.43326","1.12937"
"90.80900","0.43673","1.18997"
"90.81000","0.44054","1.25578"
"90.81100","0.44468","1.32732"
"90.81200","0.44919","1.40515"
"90.81300","0.45407","1.48992"
"90.81400","0.45934","1.58254"
"90.81500","0.46502","1.68407"
"90.81600","0.47111","1.79572"
"90.81700","0.47764","1.91888"
"90.81800","0.48461","2.05487"
"90.81900","0.49203","2.20516"
"90.82000","0.49993","2.37154"
"90.82100","0.50831","2.55596"
"90.82200","0.51718","2.76054"
"90.82300","0.52655","2.98742"
"90.82400","0.53643","3.23895"
"90.82500","0.54683","3.51774"
"90.82600","0.55776","3.82667"
"90.82700","0.56923","4.16886"
"90.82800","0.58125","4.54768"
"90.82900","0.59382","4.96667"
"90.83000","0.60695","5.42958"
"90.83100","0.62065","5.94040"
"90.83200","0.63492","6.50346"
"90.83300","0.64977","7.12349"
"90.83400","0.66521","7.80535"
"90.83500","0.68123","8.55390"
"90.83600","0.69785","9.37396"
"90.83700","0.71506","10.27038"
"90.83800","0.73288","11.24831"
"90.83900","0.75130","12.31286"
"90.84000","0.77033","13.46878"
"90.84100","0.78997","14.72038"
"90.84200","0.81022","16.07182"
"90.84300","0.83109","17.52706"
"90.84400","0.85257","19.08969"
"90.84500","0.87468","20.76314"
"90.84600","0.89740","22.55110"
"90.84700","0.92073","24.45703"
"90.84800","0.94469","26.48370"
"90.84900","0.96926","28.63324"
"90.85000","0.99444","30.90713"
"90.85100","1.02024","33.30613"
"90.85200","1.04663","35.83026"
"90.85300","1.07363","38.47876"
"90.85400","1.10122","41.25002"
"90.85500","1.12937","44.14171"
"90.85600","1.15809","47.15100"
"90.85700","1.18735","50.27445"
"90.85800","1.21712","53.50802"
"90.85900","1.24738","56.84736"
"90.86000","1.27812","60.28765"
"90.86100","1.30930","63.82333"
"90.86200","1.34089","67.44844"
"90.86300","1.37288","71.15654"
"90.86400","1.40523","74.94080"
"90.86500","1.43791","78.79427"
"90.86600","1.47091","82.71008"
"90.86700","1.50419","86.68127"
"90.86800","1.53774","90.70069"
"90.86900","1.57153","94.76102"
"90.87000","1.60554","98.85524"
"90.87100","1.63975","102.97664"
"90.87200","1.67415","107.11867"
"90.87300","1.70871","111.27502"
"90.87400","1.74341","115.43941"
"90.87500","1.77826","119.60580"
"90.87600","1.81322","123.76886"
"90.87700","1.84830","127.92422"
"90.87800","1.88348","132.06799"
"90.87900","1.91875","136.19646"
"90.88000","1.95410","140.30579"
"90.88100","1.98953","144.39215"
"90.88200","2.02503","148.45164"
"90.88300","2.06060","152.48068"
"90.88400","2.09622","156.47610"
"90.88500","2.13191","160.42561"
"90.88600","2.16765","164.21962"
"90.88700","2.20344","167.59462"
"90.88800","2.23927","170.29430"
"90.88900","2.27515","172.19781"
"90.89000","2.31108","173.28165"
"90.89100","2.34705","173.58757"
"90.89200","2.38306","173.18582"
"90.89300","2.41912","172.14754"
"90.89400","2.45521","170.54364"
"90.89500","2.49134","168.43118"
"90.89600","2.52751","165.86006"
"90.89700","2.56371","162.88182"
"90.89800","2.59995","159.54175"
"90.89900","2.63623","155.88138"
"90.90000","2.67254","151.94341"
"90.90100","2.70888","147.76752"
"90.90200","2.74526","143.38861"
"90.90300","2.78166","138.84039"
"90.90400","2.81810","134.15506"
"90.90500","2.85456","129.36356"
"90.90600","2.89104","124.49416"
"90.90700","2.92755","119.57112"
"90.90800","2.96408","114.61880"
"90.90900","3.00063","109.65841"
"90.91000","3.03720","104.70762"
"90.91100","3.07379","99.78435"
"90.91200","3.11038","94.90334"
"90.91300","3.14699","90.07809"
"90.91400","3.18361","85.32217"
"90.91500","3.22023","80.64689"
"90.91600","3.25686","76.06342"
"90.91700","3.29349","71.58139"
"90.91800","3.33012","67.20818"
"90.91900","3.36675","62.95142"
"90.92000","3.40338","58.81691"
"90.92100","3.44000","54.80975"
"90.92200","3.47661","50.93530"
"90.92300","3.51322","47.19753"
"90.92400","3.54981","43.59996"
"90.92500","3.58640","40.14489"
"90.92600","3.62297","36.83301"
"90.92700","3.65953","33.66462"
"90.92800","3.69608","30.63907"
"90.92900","3.73261","27.75533"
"90.93000","3.76913","25.01221"
"90.93100","3.80563","22.40759"
"90.93200","3.84212","19.93907"
"90.93300","3.87859","17.60428"
"90.93400","3.91504","15.40042"
"90.93500","3.95147","13.32440"
"90.93600","3.98789","11.37295"
"90.93700","4.02429","9.54271"
"90.93800","4.06067","7.83067"
"90.93900","4.09703","6.23379"
"90.94000","4.13338","4.74881"
"90.94100","4.16971","3.37301"
"90.94200","4.20602","2.10328"
"90.94300","4.24232","0.93563"
"90.94400","4.27860","-0.13411"
"90.94500","4.31487","-1.11048"
"90.94600","4.35112","-1.99828"
"90.94700","4.38735","-2.80247"
"90.94800","4.42357","-3.52770"
"90.94900","4.45978","-4.17790"
"90.95000","4.49597","-4.75682"
"90.95100","4.53216","-5.26781"
"90.95200","4.56833","-5.71414"
"90.95300","4.60448","-6.09954"
"90.95400","4.64063","-6.42763"
"90.95500","4.67676","-6.70193"
"90.95600","4.71288","-6.92619"
"90.95700","4.74899","-7.10418"
"90.95800","4.78510","-7.23957"
"90.95900","4.82119","-7.33564"
"90.96000","4.85727","-7.39542"
"90.96100","4.89334","-7.42193"
"90.96200","4.92941","-7.41833"
"90.96300","4.96547","-7.38780"
"90.96400","5.00152","-7.33292"
"90.96500","5.03756","-7.25595"
"90.96600","5.07360","-7.15893"
"90.96700","5.10963","-7.04321"
"90.96800","5.14566","-6.90973"
"90.96900","5.18169","-6.75992"
"90.97000","5.21771","-6.59587"
"90.97100","5.25373","-6.41969"
"90.97200","5.28974","-6.23356"
"90.97300","5.32576","-6.03946"
"90.97400","5.36177","-5.83862"
"90.97500","5.39778","-5.63185"
"90.97600","5.43379","-5.41979"
"90.97700","5.46979","-5.20346"
"90.97800","5.50579","-4.98455"
"90.97900","5.54180","-4.76491"
"90.98000","5.57780","-4.54631"
"90.98100","5.61380","-4.32994"
"90.98200","5.64980","-4.11648"
"90.98300","5.68579","-3.90626"
"90.98400","5.72179","-3.69903"
"90.98500","5.75779","-3.49431"
"90.98600","5.79378","-3.29208"
"90.98700","5.82978","-3.09272"
"90.98800","5.86578","-2.89676"
"90.98900","5.90177","-2.70488"
"90.99000","5.93777","-2.51806"
"90.99100","5.97376","-2.33726"
"90.99200","6.00976","-2.16334"
"90.99300","6.04576","-1.99690"
"90.99400","6.08176","-1.83807"
"90.99500","6.11775","-1.68676"
"90.99600","6.15375","-1.54246"
"90.99700","6.18974","-1.40453"
"90.99800","6.22574","-1.27258"
"90.99900","6.26174","-1.14637"
"91.00000","6.29773","-1.02595"
"91.00100","6.33373","-0.91126"
"91.00200","6.36972","-0.80222"
"91.00300","6.40571","-0.69917"
"91.00400","6.44170","-0.60234"
"91.00500","6.47770","-0.51184"
"91.00600","6.51369","-0.42768"
"91.00700","6.54968","-0.34957"
"91.00800","6.58567","-0.27680"
"91.00900","6.62166","-0.20881"
"91.01000","6.65765","-0.14528"
"91.01100","6.69364","-0.08583"
"91.01200","6.72963","-0.03014"
"91.01300","6.76562","0.02189"
"91.01400","6.80161","0.07026"
"91.01500","6.83760","0.11481"
"91.01600","6.87359","0.15548"
"91.01700","6.90958","0.19247"
"91.01800","6.94557","0.22623"
"91.01900","6.98156","0.25724"
"91.02000","7.01755","0.28567"
"91.02100","7.05354","0.31156"
"91.02200","7.08953","0.33480"
"91.02300","7.12552","0.35527"
"91.02400","7.16150","0.37312"
"91.02500","7.19749","0.38837"
"91.02600","7.23348","0.40053"
"91.02700","7.26946","0.40900"
"91.02800","7.30545","0.41381"
"91.02900","7.34143","0.41556"
"91.03000","7.37741","0.41515"
"91.03100","7.41340","0.41368"
"91.03200","7.44938","0.41184"
"91.03300","7.48536","0.40999"
"91.03400","7.52135","0.40800"
"91.03500","7.55733","0.40520"
"91.03600","7.59332","0.40084"
"91.03700","7.62930","0.39458"
"91.03800","7.66529","0.38693"
"91.03900","7.70127","0.37871"
"91.04000","7.73726","0.37058"
"91.04100","7.77324","0.36304"
"91.04200","7.80923","0.35606"
"91.04300","7.84522","0.34929"
"91.04400","7.88120","0.34227"
"91.04500","7.91719","0.33483"
"91.04600","7.95318","0.32708"
"91.04700","7.98916","0.31900"
"91.04800","8.02515","0.31089"
"91.04900","8.06113","0.30321"
"91.05000","8.09712","0.29622"
"91.05100","8.13311","0.29002"
"91.05200","8.16910","0.28460"
"91.05300","8.20508","0.27956"
"91.05400","8.24107","0.27428"
"91.05500","8.27706","0.26837"
"91.05600","8.31305","0.26175"
"91.05700","8.34904","0.25437"
"91.05800","8.38503","0.24636"
"91.05900","8.42102","0.23799"
"91.06000","8.45700","0.22950"
"91.06100","8.49299","0.22128"
"91.06200","8.52898","0.21380"
"91.06300","8.56497","0.20736"
"91.06400","8.60095","0.20165"
"91.06500","8.63693","0.19621"
"91.06600","8.67292","0.19088"
"91.06700","8.70890","0.18539"
"91.06800","8.74488","0.17944"
"91.06900","8.78086","0.17296"
"91.07000","8.81684","0.16597"
"91.07100","8.85282","0.15875"
"91.07200","8.88880","0.15176"
"91.07300","8.92477","0.14538"
"91.07400","8.96075","0.13988"
"91.07500","8.99673","0.13538"
"91.07600","9.03270","0.13176"
"91.07700","9.06868","0.12872"
"91.07800","9.10465","0.12615"
"91.07900","9.14063","0.12396"
"91.08000","9.17660","0.12189"
"91.08100","9.21258","0.11975"
"91.08200","9.24855","0.11763"
"91.08300","9.28452","0.11573"
"91.08400","9.32049","0.11426"
"91.08500","9.35646","0.11344"
"91.08600","9.39243","0.11311"
"91.08700","9.42840","0.11280"
"91.08800","9.46437","0.11206"
"91.08900","9.50033","0.11074"
"91.09000","9.53630","0.10894"
"91.09100","9.57227","0.10693"
"91.09200","9.60823","0.10504"
"91.09300","9.64420","0.10335"
"91.09400","9.68016","0.10175"
"91.09500","9.71613","0.10022"
"91.09600","9.75209","0.09878"
