Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"101.80600","1.48671","81.80129"
"101.81600","1.48997","82.09531"
"101.82600","1.49328","82.39426"
"101.83600","1.49663","82.69936"
"101.84600","1.49999","83.01036"
"101.85600","1.50331","83.31987"
"101.86600","1.50658","83.62261"
"101.87600","1.50981","83.91533"
"101.88600","1.51300","84.20221"
"101.89600","1.51618","84.49010"
"101.90600","1.51936","84.77760"
"101.91600","1.52257","85.06699"
"101.92600","1.52585","85.36070"
"101.93600","1.52919","85.66131"
"101.94600","1.53257","85.96667"
"101.95600","1.53596","86.27344"
"101.96600","1.53933","86.57903"
"101.97600","1.54264","86.87832"
"101.98600","1.54589","87.17161"
"101.99600","1.54907","87.45813"
"102.00600","1.55222","87.73568"
"102.01600","1.55535","88.01469"
"102.02600","1.55852","88.30016"
"102.03600","1.56176","88.59143"
"102.04600","1.56508","88.89250"
"102.05600","1.56847","89.20211"
"102.06600","1.57187","89.51215"
"102.07600","1.57527","89.81949"
"102.08600","1.57865","90.12032"
"102.09600","1.58198","90.41643"
"102.10600","1.58527","90.71240"
"102.11600","1.58851","90.99960"
"102.12600","1.59171","91.28477"
"102.13600","1.59491","91.56963"
"102.14600","1.59815","91.85542"
"102.15600","1.60142","92.14812"
"102.16600","1.60473","92.44671"
"102.17600","1.60805","92.74493"
"102.18600","1.61138","93.03802"
"102.19600","1.61468","93.31963"
"102.20600","1.61796","93.59407"
"102.21400","1.62058","93.81055"
"102.21500","1.62091","93.83740"
"102.21600","1.62123","93.86428"
"102.31600","1.61988","91.75637"
"102.38600","1.59487","86.72412"
"102.46500","1.56728","81.70696"
"102.55400","1.53833","76.69147"
"102.64700","1.50788","71.67091"
"102.74500","1.47568","66.63533"
"102.84500","1.44253","61.72097"
"102.94500","1.40985","57.06313"
"103.04500","1.37723","52.62826"
"103.14500","1.34468","48.41677"
"103.24500","1.31201","44.41573"
"103.34500","1.27916","40.59741"
"103.44500","1.24646","36.97047"
"103.54500","1.21384","33.54165"
"103.64500","1.18112","30.33165"
"103.74500","1.14841","27.32885"
"103.84500","1.11563","24.49764"
"103.94500","1.08286","21.85040"
"104.04500","1.05011","19.39702"
"104.14500","1.01719","17.10513"
"104.24500","0.98449","15.02744"
"104.34500","0.95221","13.13196"
"104.44500","0.91931","11.29310"
"104.54500","0.88676","9.65462"
"104.64500","0.85377","8.13438"
"104.74500","0.82084","6.77455"
"104.84500","0.78833","5.56800"
"104.94500","0.75577","4.48656"
"105.04500","0.72305","3.55365"
"105.14500","0.69008","2.74979"
"105.24500","0.65736","2.07957"
"105.34500","0.62459","1.52838"
"105.44500","0.59214","1.10029"
"105.54500","0.55937","0.76403"
"105.64500","0.52656","0.52406"
"105.74500","0.49382","0.34896"
"105.84500","0.46119","0.22401"
"105.94500","0.42865","0.15343"
"106.04500","0.39594","0.10328"
"106.14500","0.36295","0.07894"
"106.24500","0.33035","0.06263"
"106.30200","0.31154","0.05207"
"106.30300","0.31121","0.05205"
"106.30400","0.31088","0.05202"
"106.40400","0.31157","0.07335"
"106.50400","0.34741","0.10524"
"106.60400","0.38108","0.17451"
"106.70400","0.41398","0.28163"
"106.80400","0.44675","0.44671"
"106.82700","0.45431","0.50088"
"106.82800","0.45464","0.50327"
"106.82900","0.45498","0.50565"
"106.83000","0.45532","0.50803"
"106.83100","0.45565","0.51052"
"106.83200","0.45599","0.51358"
"106.83300","0.45633","0.51797"
"106.83400","0.45668","0.52451"
"106.83500","0.45704","0.53363"
"106.83600","0.45742","0.54529"
"106.83700","0.45783","0.55916"
"106.83800","0.45827","0.57498"
"106.83900","0.45877","0.59271"
"106.84000","0.45932","0.61247"
"106.84100","0.45995","0.63449"
"106.84200","0.46067","0.65902"
"106.84300","0.46149","0.68623"
"106.84400","0.46244","0.71613"
"106.84500","0.46352","0.74858"
"106.84600","0.46476","0.78348"
"106.84700","0.46616","0.82097"
"106.84800","0.46776","0.86153"
"106.84900","0.46956","0.90577"
"106.85000","0.47159","0.95416"
"106.85100","0.47386","1.00711"
"106.85200","0.47638","1.06525"
"106.85300","0.47918","1.12929"
"106.85400","0.48228","1.19997"
"106.85500","0.48568","1.27813"
"106.85600","0.48941","1.36477"
"106.85700","0.49349","1.46088"
"106.85800","0.49792","1.56759"
"106.85900","0.50272","1.68622"
"106.86000","0.50791","1.81840"
"106.86100","0.51351","1.96587"
"106.86200","0.51952","2.13033"
"106.86300","0.52596","2.31363"
"106.86400","0.53285","2.51766"
"106.86500","0.54019","2.74445"
"106.86600","0.54800","2.99628"
"106.86700","0.55628","3.27572"
"106.86800","0.56506","3.58546"
"106.86900","0.57434","3.92817"
"106.87000","0.58413","4.30634"
"106.87100","0.59444","4.72254"
"106.87200","0.60528","5.17959"
"106.87300","0.61666","5.68060"
"106.87400","0.62858","6.22882"
"106.87500","0.64105","6.82747"
"106.87600","0.65409","7.47967"
"106.87700","0.66769","8.18865"
"106.87800","0.68187","8.95779"
"106.87900","0.69662","9.79044"
"106.88000","0.71196","10.68979"
"106.88100","0.72789","11.65940"
"106.88200","0.74441","12.70318"
"106.88300","0.76153","13.82479"
"106.88400","0.77925","15.02764"
"106.88500","0.79757","16.31494"
"106.88600","0.81650","17.68958"
"106.88700","0.83604","19.15425"
"106.88800","0.85619","20.71139"
"106.88900","0.87695","22.36328"
"106.89000","0.89832","24.11204"
"106.89100","0.92030","25.95953"
"106.89200","0.94289","27.90683"
"106.89300","0.96607","29.95394"
"106.89400","0.98984","32.09987"
"106.89500","1.01420","34.34288"
"106.89600","1.03912","36.68092"
"106.89700","1.06460","39.11152"
"106.89800","1.09061","41.63184"
"106.89900","1.11713","44.23884"
"106.90000","1.14414","46.92882"
"106.90100","1.17163","49.69741"
"106.90200","1.19955","52.53963"
"106.90300","1.22790","55.44975"
"106.90400","1.25663","58.42169"
"106.90500","1.28573","61.44933"
"106.90600","1.31518","64.52667"
"106.90700","1.34494","67.64790"
"106.90800","1.37499","70.80725"
"106.90900","1.40531","73.99879"
"106.91000","1.43588","77.21646"
"106.91100","1.46668","80.45409"
"106.91200","1.49769","83.70539"
"106.91300","1.52888","86.96394"
"106.91400","1.56025","90.22243"
"106.91500","1.59178","93.47118"
"106.91600","1.62345","96.69940"
"106.91700","1.65524","99.89854"
"106.91800","1.68716","103.06326"
"106.91900","1.71918","106.19056"
"106.92000","1.75130","109.27905"
"106.92100","1.78351","112.32805"
"106.92200","1.81579","115.32941"
"106.92300","1.84815","118.23138"
"106.92400","1.88058","120.93127"
"106.92500","1.91307","123.34051"
"106.92600","1.94562","125.42021"
"106.92700","1.97823","127.16644"
"106.92800","2.01089","128.59885"
"106.92900","2.04359","129.74548"
"106.93000","2.07634","130.63486"
"106.93100","2.10913","131.29390"
"106.93200","2.14196","131.74438"
"106.93300","2.17483","132.00629"
"106.93400","2.20774","132.09244"
"106.93500","2.24068","131.97276"
"106.93600","2.27366","131.56078"
"106.93700","2.30666","130.77762"
"106.93800","2.33970","129.59483"
"106.93900","2.37277","128.01921"
"106.94000","2.40586","126.08184"
"106.94100","2.43898","123.82278"
"106.94200","2.47213","121.28193"
"106.94300","2.50529","118.49772"
"106.94400","2.53848","115.50250"
"106.94500","2.57169","112.32628"
"106.94600","2.60492","108.99728"
"106.94700","2.63817","105.54035"
"106.94800","2.67143","101.97921"
"106.94900","2.70471","98.33667"
"106.95000","2.73800","94.63411"
"106.95100","2.77130","90.89089"
"106.95200","2.80462","87.12454"
"106.95300","2.83794","83.35094"
"106.95400","2.87126","79.58472"
"106.95500","2.90459","75.83939"
"106.95600","2.93792","72.12704"
"106.95700","2.97126","68.45893"
"106.95800","3.00459","64.84496"
"106.95900","3.03792","61.29382"
"106.96000","3.07125","57.81360"
"106.96100","3.10457","54.41142"
"106.96200","3.13789","51.09362"
"106.96300","3.17120","47.86551"
"106.96400","3.20450","44.73085"
"106.96500","3.23778","41.69281"
"106.96600","3.27106","38.75430"
"106.96700","3.30433","35.91785"
"106.96800","3.33758","33.18586"
"106.96900","3.37082","30.55997"
"106.97000","3.40404","28.04165"
"106.97100","3.43725","25.63171"
"106.97200","3.47045","23.32967"
"106.97300","3.50363","21.13474"
"106.97400","3.53680","19.04582"
"106.97500","3.56995","17.06152"
"106.97600","3.60309","15.18016"
"106.97700","3.63621","13.40000"
"106.97800","3.66931","11.71972"
"106.97900","3.70240","10.13787"
"106.98000","3.73548","8.65259"
"106.98100","3.76854","7.26181"
"106.98200","3.80158","5.96327"
"106.98300","3.83461","4.75408"
"106.98400","3.86762","3.63077"
"106.98500","3.90062","2.58971"
"106.98600","3.93360","1.62732"
"106.98700","3.96657","0.74033"
"106.98800","3.99953","-0.07441"
"106.98900","4.03247","-0.82004"
"106.99000","4.06540","-1.49952"
"106.99100","4.09832","-2.11561"
"106.99200","4.13123","-2.67103"
"106.99300","4.16412","-3.16847"
"106.99400","4.19700","-3.61070"
"106.99500","4.22988","-4.00068"
"106.99600","4.26274","-4.34154"
"106.99700","4.29560","-4.63666"
"106.99800","4.32844","-4.88943"
"106.99900","4.36128","-5.10294"
"107.00000","4.39411","-5.27966"
"107.00100","4.42694","-5.42164"
"107.00200","4.45975","-5.53089"
"107.00300","4.49257","-5.60937"
"107.00400","4.52537","-5.65923"
"107.00500","4.55818","-5.68291"
"107.00600","4.59097","-5.68285"
"107.00700","4.62377","-5.66147"
"107.00800","4.65656","-5.62090"
"107.00900","4.68934","-5.56294"
"107.01000","4.72212","-5.48905"
"107.01100","4.75490","-5.40063"
"107.01200","4.78768","-5.29912"
"107.01300","4.82045","-5.18560"
"107.01400","4.85323","-5.06107"
"107.01500","4.88600","-4.92679"
"107.01600","4.91876","-4.78416"
"107.01700","4.95153","-4.63475"
"107.01800","4.98429","-4.48003"
"107.01900","5.01706","-4.32144"
"107.02000","5.04982","-4.16017"
"107.02100","5.08258","-3.99723"
"107.02200","5.11534","-3.83353"
"107.02300","5.14810","-3.66959"
"107.02400","5.18086","-3.50565"
"107.02500","5.21362","-3.34184"
"107.02600","5.24638","-3.17839"
"107.02700","5.27914","-3.01574"
"107.02800","5.31189","-2.85443"
"107.02900","5.34465","-2.69539"
"107.03000","5.37740","-2.53974"
"107.03100","5.41015","-2.38830"
"107.03200","5.44290","-2.24152"
"107.03300","5.47565","-2.09943"
"107.03400","5.50840","-1.96192"
"107.03500","5.54115","-1.82886"
"107.03600","5.57390","-1.70007"
"107.03700","5.60664","-1.57555"
"107.03800","5.63939","-1.45534"
"107.03900","5.67213","-1.33958"
"107.04000","5.70487","-1.22863"
"107.04100","5.73762","-1.12277"
"107.04200","5.77036","-1.02184"
"107.04300","5.80310","-0.92545"
"107.04400","5.83584","-0.83349"
"107.04500","5.86858","-0.74586"
"107.04600","5.90132","-0.66238"
"107.04700","5.93406","-0.58287"
"107.04800","5.96680","-0.50722"
"107.04900","5.99954","-0.43549"
"107.05000","6.03228","-0.36775"
"107.05100","6.06502","-0.30421"
"107.05200","6.09776","-0.24526"
"107.05300","6.13050","-0.19085"
"107.05400","6.16323","-0.14062"
"107.05500","6.19597","-0.09414"
"107.05600","6.22870","-0.05085"
"107.05700","6.26144","-0.01038"
"107.05800","6.29417","0.02762"
"107.05900","6.32691","0.06337"
"107.06000","6.35964","0.09671"
"107.06100","6.39237","0.12732"
"107.06200","6.42510","0.15490"
"107.06300","6.45784","0.17918"
"107.06400","6.49057","0.19994"
"107.06500","6.52330","0.21728"
"107.06600","6.55603","0.23156"
"107.06700","6.58876","0.24325"
"107.06800","6.62149","0.25280"
"107.06900","6.65422","0.26071"
"107.07000","6.68695","0.26747"
"107.07100","6.71968","0.27330"
"107.07200","6.75240","0.27821"
"107.07300","6.78513","0.28205"
"107.07400","6.81786","0.28460"
"107.07500","6.85058","0.28567"
"107.07600","6.88331","0.28516"
"107.07700","6.91603","0.28311"
"107.07800","6.94875","0.27992"
"107.07900","6.98147","0.27634"
"107.08000","7.01419","0.27291"
"107.08100","7.04691","0.26965"
"107.08200","7.07963","0.26619"
"107.08300","7.11235","0.26230"
"107.08400","7.14507","0.25792"
"107.08500","7.17779","0.25265"
"107.08600","7.21051","0.24609"
"107.08700","7.24323","0.23856"
"107.08800","7.27595","0.23078"
"107.08900","7.30868","0.22330"
"107.09000","7.34140","0.21646"
"107.09100","7.37413","0.21022"
"107.09200","7.40685","0.20435"
"107.09300","7.43958","0.19855"
"107.09400","7.47230","0.19267"
"107.09500","7.50503","0.18663"
"107.09600","7.53776","0.18032"
"107.09700","7.57049","0.17358"
"107.09800","7.60322","0.16643"
"107.09900","7.63595","0.15896"
"107.10000","7.66868","0.15131"
"107.10100","7.70142","0.14379"
"107.10200","7.73415","0.13678"
"107.10300","7.76688","0.13044"
"107.10400","7.79961","0.12470"
"107.10500","7.83234","0.11933"
"107.10600","7.86508","0.11422"
"107.10700","7.89781","0.10924"
"107.10800","7.93054","0.10424"
"107.10900","7.96328","0.09922"
"107.11000","7.99601","0.09443"
"107.11100","8.02875","0.09019"
"107.11200","8.06148","0.08665"
"107.11300","8.09422","0.08382"
"107.11400","8.12695","0.08140"
"107.11500","8.15969","0.07899"
"107.11600","8.19243","0.07657"
"107.11700","8.22516","0.07436"
"107.11800","8.25790","0.07252"
"107.11900","8.29064","0.07105"
"107.12000","8.32337","0.06974"
"107.12100","8.35611","0.06824"
"107.12200","8.38884","0.06626"
"107.12300","8.42157","0.06388"
"107.12400","8.45430","0.06160"
"107.12500","8.48703","0.05985"
"107.12600","8.51976","0.05881"
"107.12700","8.55249","0.05830"
"107.12800","8.58522","0.05783"
"107.12900","8.61795","0.05662"
"107.13000","8.65067","0.05417"
"107.13100","8.68340","0.05069"
"107.13200","8.71612","0.04678"
"107.13300","8.74885","0.04297"
"107.13400","8.78157","0.03966"
"107.13500","8.81429","0.03722"
"107.13600","8.84702","0.03574"
"107.13700","8.87974","0.03475"
"107.13800","8.91246","0.03388"
"107.13900","8.94518","0.03299"
"107.14000","8.97791","0.03192"
"107.14100","9.01063","0.03066"
"107.14200","9.04335","0.02944"
"107.14300","9.07607","0.02861"
"107.14400","9.10879","0.02831"
"107.14500","9.14151","0.02858"
"107.14600","9.17423","0.02942"
"107.14700","9.20695","0.03071"
"107.14800","9.23966","0.03232"
"107.14900","9.27238","0.03421"
"107.15000","9.30510","0.03637"
"107.15100","9.33781","0.03865"
"107.15200","9.37053","0.04067"
"107.15300","9.40324","0.04197"
"107.15400","9.43596","0.04224"
"107.15500","9.46867","0.04152"
"107.15600","9.50139","0.04031"
"107.15700","9.53410","0.03938"
"107.15800","9.56682","0.03919"
"107.15900","9.59954","0.03963"
"107.16000","9.63225","0.04039"
"107.16100","9.66497","0.04086"
"107.16200","9.69769","0.04043"
"107.16300","9.73041","0.03893"
"107.16400","9.76313","0.03656"
"107.16500","9.79586","0.03400"
"107.16600","9.82858","0.03187"
"107.16700","9.86131","0.03049"
"107.16800","9.89403","0.02994"
"107.16900","9.92676","0.03010"
"107.17000","9.95949","0.03082"
"107.17100","9.99222","0.03183"
"107.17200","10.02495","0.03270"
"107.17300","10.05768","0.03290"
"107.17400","10.09041","0.03222"
"107.17500","10.12314","0.03100"
"107.17600","10.15588","0.02990"
"107.17700","10.18861","0.02955"
"107.17800","10.22134","0.03013"
"107.17900","10.25408","0.03154"
"107.18000","10.28682","0.03360"
"107.18100","10.31956","0.03589"
"107.18200","10.35230","0.03784"
"107.18300","10.38504","0.03911"
"107.18400","10.41778","0.03979"
"107.18500","10.45052","0.04014"
"107.18600","10.48326","0.04024"
"107.18700","10.51601","0.04024"
"107.18800","10.54875","0.04040"
"107.18900","10.58149","0.04090"
"107.19000","10.61423","0.04165"
"107.19100","10.64698","0.04231"
"107.19200","10.67972","0.04263"
"107.19300","10.71246","0.04240"
"107.19400","10.74520","0.04159"
"107.19500","10.77794","0.04051"
"107.19600","10.81067","0.03966"
"107.19700","10.84341","0.03931"
"107.19800","10.87615","0.03938"
"107.19900","10.90889","0.03967"
"107.20000","10.94162","0.03980"
"107.20100","10.97435","0.03938"
"107.20200","11.00709","0.03829"
"107.20300","11.03982","0.03668"
"107.20400","11.07256","0.03491"
"107.20500","11.10529","0.03330"
"107.20600","11.13802","0.03197"
"107.20700","11.17075","0.03093"
"107.20800","11.20348","0.03004"
"107.20900","11.23622","0.02930"
"107.21000","11.26895","0.02876"
"107.21100","11.30168","0.02846"
"107.21200","11.33440","0.02850"
"107.21300","11.36713","0.02893"
"107.21400","11.39986","0.02975"
"107.21500","11.43258","0.03079"
"107.21600","11.46531","0.03197"
"107.21700","11.49803","0.03322"
"107.21800","11.53076","0.03421"
"107.21900","11.56348","0.03471"
"107.22000","11.59620","0.03475"
"107.22100","11.62892","0.03470"
"107.22200","11.66164","0.03499"
"107.22300","11.69436","0.03562"
"107.22400","11.72708","0.03630"
"107.22500","11.75979","0.03669"
"107.22600","11.79251","0.03652"
"107.22700","11.82523","0.03585"
"107.22800","11.85794","0.03487"
"107.22900","11.89066","0.03383"
"107.23000","11.92337","0.03301"
"107.23100","11.95608","0.03264"
"107.23200","11.98880","0.03266"
"107.23300","12.02151","0.03274"
"107.23400","12.05422","0.03256"
"107.23500","12.08693","0.03207"
"107.23600","12.11964","0.03142"
"107.23700","12.15234","0.03077"
"107.23800","12.18505","0.03033"
"107.23900","12.21776","0.03028"
"107.24000","12.25047","0.03051"
"107.24100","12.28317","0.03092"
"107.24200","12.31588","0.03150"
"107.24300","12.34859","0.03242"
"107.24400","12.38129","0.03400"
"107.24500","12.41400","0.03620"
"107.24600","12.44671","0.03872"
"107.24700","12.47942","0.04118"
"107.24800","12.51213","0.04318"
"107.24900","12.54484","0.04452"
"107.25000","12.57755","0.04534"
"107.25100","12.61026","0.04591"
"107.25200","12.64297","0.04647"
"107.25300","12.67569","0.04720"
"107.25400","12.70840","0.04817"
"107.25500","12.74112","0.04917"
"107.25600","12.77384","0.04990"
"107.25700","12.80655","0.05029"
"107.25800","12.83927","0.05049"
"107.25900","12.87199","0.05057"
"107.26000","12.90471","0.05052"
"107.26100","12.93743","0.05045"
"107.26200","12.97015","0.05046"
"107.26300","13.00287","0.05054"
"107.26400","13.03559","0.05063"
"107.26500","13.06831","0.05070"
"107.26600","13.10102","0.05085"
"107.26700","13.13374","0.05117"
"107.26800","13.16646","0.05169"
"107.26900","13.19918","0.05230"
"107.27000","13.23190","0.05274"
"107.27100","13.26462","0.05281"
"107.27200","13.29734","0.05255"
"107.27300","13.33007","0.05227"
"107.27400","13.36279","0.05214"
"107.27500","13.39551","0.05224"
"107.27600","13.42823","0.05272"
"107.27700","13.46095","0.05344"
"107.27800","13.49368","0.05421"
"107.27900","13.52640","0.05494"
"107.28000","13.55912","0.05551"
"107.28100","13.59184","0.05575"
"107.28200","13.62457","0.05556"
"107.28300","13.65729","0.05510"
"107.28400","13.69001","0.05463"
"107.28500","13.72273","0.05416"
"107.28600","13.75545","0.05355"
"107.28700","13.78817","0.05278"
"107.28800","13.82089","0.05201"
"107.28900","13.85361","0.05124"
"107.29000","13.88633","0.05039"
"107.29100","13.91905","0.04945"
"107.29200","13.95177","0.04847"
"107.29300","13.98449","0.04747"
"107.29400","14.01721","0.04635"
"107.29500","14.04994","0.04499"
"107.29600","14.08266","0.04340"
"107.29700","14.11538","0.04169"
"107.29800","14.14810","0.04014"
"107.29900","14.18083","0.03883"
"107.30000","14.21355","0.03765"
"107.30100","14.24627","0.03655"
"107.30200","14.27900","0.03561"
"107.30300","14.31172","0.03495"
"107.30400","14.34444","0.03458"
"107.30500","14.37717","0.03443"
"107.30600","14.40989","0.03453"
"107.30700","14.44261","0.03489"
"107.30800","14.47533","0.03531"
"107.30900","14.50805","0.03558"
"107.31000","14.54077","0.03558"
"107.31100","14.57348","0.03522"
"107.31200","14.60620","0.03467"
"107.31300","14.63892","0.03442"
"107.31400","14.67163","0.03463"
"107.31500","14.70435","0.03499"
"107.31600","14.73707","0.03509"
"107.31700","14.76978","0.03480"
"107.31800","14.80250","0.03412"
"107.31900","14.83522","0.03298"
"107.32000","14.86794","0.03141"
"107.32100","14.90066","0.02988"
"107.32200","14.93338","0.02884"
"107.32300","14.96610","0.02823"
"107.32400","14.99882","0.02781"
"107.32500","15.03154","0.02732"
"107.32600","15.06427","0.02656"
"107.32700","15.09699","0.02552"
"107.32800","15.12971","0.02434"
"107.32900","15.16243","0.02340"
"107.33000","15.19516","0.02314"
"107.33100","15.22788","0.02368"
"107.33200","15.26060","0.02471"
"107.33300","15.29332","0.02581"
"107.33400","15.32604","0.02678"
"107.33500","15.35877","0.02753"
"107.33600","15.39149","0.02798"
"107.33700","15.42421","0.02833"
"107.33800","15.45693","0.02887"
"107.33900","15.48965","0.02978"
"107.34000","15.52237","0.03095"
"107.34100","15.55510","0.03203"
"107.34200","15.58782","0.03277"
"107.34300","15.62054","0.03313"
"107.34400","15.65326","0.03339"
"107.34500","15.68598","0.03405"
"107.34600","15.71871","0.03525"
"107.34700","15.75143","0.03665"
"107.34800","15.78415","0.03782"
"107.34900","15.81687","0.03841"
"107.35000","15.84959","0.03843"
"107.35100","15.88231","0.03823"
"107.35200","15.91503","0.03818"
"107.35300","15.94775","0.03865"
"107.35400","15.98047","0.03967"
"107.35500","16.01319","0.04074"
"107.35600","16.04590","0.04132"
"107.35700","16.07862","0.04107"
"107.35800","16.11133","0.03998"
"107.35900","16.14405","0.03839"
"107.36000","16.17677","0.03676"
"107.36100","16.20948","0.03540"
"107.36200","16.24220","0.03436"
"107.36300","16.27491","0.03351"
"107.36400","16.30763","0.03273"
"107.36500","16.34035","0.03196"
"107.36600","16.37306","0.03105"
"107.36700","16.40578","0.02994"
"107.36800","16.43850","0.02881"
"107.36900","16.47121","0.02792"
"107.37000","16.50393","0.02746"
"107.37100","16.53665","0.02741"
"107.37200","16.56937","0.02773"
"107.37300","16.60208","0.02825"
"107.37400","16.63480","0.02877"
"107.37500","16.66752","0.02920"
"107.37600","16.70024","0.02955"
"107.37700","16.73295","0.02994"
"107.37800","16.76567","0.03052"
"107.37900","16.79838","0.03133"
"107.38000","16.83110","0.03218"
