Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"101.14800","1.41018","77.73824"
"101.15800","1.41378","78.05744"
"101.16800","1.41736","78.37249"
"101.17800","1.42088","78.68371"
"101.18800","1.42437","78.98739"
"101.19800","1.42781","79.28455"
"101.20800","1.43124","79.58047"
"101.21800","1.43466","79.87920"
"101.22800","1.43812","80.17872"
"101.23800","1.44165","80.47929"
"101.24800","1.44526","80.79028"
"101.25800","1.44892","81.10470"
"101.26800","1.45257","81.42314"
"101.27800","1.45619","81.74157"
"101.28800","1.45971","82.05144"
"101.29800","1.46318","82.35359"
"101.30800","1.46662","82.65398"
"101.31800","1.47006","82.95402"
"101.32800","1.47354","83.25678"
"101.33800","1.47709","83.56420"
"101.34800","1.48071","83.88076"
"101.35800","1.48438","84.20385"
"101.36800","1.48807","84.52066"
"101.37800","1.49172","84.83102"
"101.38800","1.49530","85.13519"
"101.39800","1.49881","85.43343"
"101.40800","1.50224","85.72438"
"101.41800","1.50562","86.01247"
"101.42800","1.50900","86.30178"
"101.43800","1.51243","86.59176"
"101.44800","1.51593","86.89317"
"101.45800","1.51951","87.20699"
"101.46800","1.52314","87.52032"
"101.47800","1.52679","87.82880"
"101.48800","1.53041","88.13654"
"101.49800","1.53397","88.43589"
"101.50800","1.53748","88.72833"
"101.51800","1.54092","89.01570"
"101.52800","1.54433","89.30560"
"101.53800","1.54776","89.59516"
"101.54800","1.55123","89.89479"
"101.55800","1.55476","90.20251"
"101.56800","1.55833","90.51028"
"101.57800","1.56192","90.81671"
"101.58800","1.56550","91.12164"
"101.59800","1.56905","91.41509"
"101.60800","1.57257","91.70374"
"101.61800","1.57606","91.99316"
"101.62800","1.57954","92.28085"
"101.63800","1.58300","92.56788"
"101.64800","1.58649","92.86495"
"101.65800","1.59001","93.17209"
"101.66800","1.59357","93.48298"
"101.67800","1.59714","93.79365"
"101.68800","1.60071","94.10120"
"101.69800","1.60425","94.39738"
"101.70800","1.60777","94.68760"
"101.71800","1.61126","94.97270"
"101.72800","1.61473","95.25551"
"101.73800","1.61821","95.54258"
"101.74800","1.62173","95.84021"
"101.75800","1.62530","96.14276"
"101.76800","1.62889","96.45032"
"101.77800","1.63247","96.75974"
"101.78800","1.63601","97.05907"
"101.79800","1.63952","97.34674"
"101.80800","1.64301","97.63307"
"101.81800","1.64649","97.91640"
"101.82800","1.64997","98.19651"
"101.83800","1.65349","98.48484"
"101.84800","1.65707","98.78458"
"101.85800","1.66071","99.09048"
"101.86800","1.66439","99.40514"
"101.87800","1.66804","99.71860"
"101.88800","1.67163","100.02303"
"101.89800","1.67515","100.31716"
"101.90800","1.67861","100.60372"
"101.91800","1.68204","100.88173"
"101.92800","1.68546","101.15544"
"101.93800","1.68891","101.43356"
"101.94800","1.69243","101.71886"
"101.95800","1.69602","102.01328"
"101.96800","1.69965","102.31387"
"101.97800","1.70328","102.61555"
"101.98800","1.70686","102.91222"
"101.99800","1.71037","103.20103"
"102.00800","1.71382","103.47929"
"102.01800","1.71724","103.74792"
"102.02800","1.72064","104.01941"
"102.03800","1.72406","104.29290"
"102.04800","1.72755","104.56850"
"102.05800","1.73112","104.85679"
"102.06800","1.73475","105.15843"
"102.07800","1.73840","105.46197"
"102.07900","1.73876","105.49199"
"102.08000","1.73913","105.52195"
"102.18000","1.73697","103.88988"
"102.25500","1.70789","98.88770"
"102.34100","1.67619","93.84671"
"102.43400","1.64300","88.83517"
"102.53300","1.60822","83.82183"
"102.63300","1.57291","78.90002"
"102.73300","1.53764","74.16194"
"102.83300","1.50226","69.58765"
"102.93300","1.46683","65.14104"
"103.03300","1.43165","60.89931"
"103.13300","1.39637","56.78268"
"103.23300","1.36112","52.82140"
"103.33300","1.32576","48.95458"
"103.43300","1.29055","45.25418"
"103.53300","1.25527","41.66169"
"103.63300","1.22020","38.24616"
"103.73300","1.18463","34.87946"
"103.83300","1.14932","31.68869"
"103.93300","1.11404","28.59987"
"104.03300","1.07875","25.63774"
"104.13300","1.04377","22.84082"
"104.23300","1.00852","20.16274"
"104.33300","0.97299","17.61117"
"104.43300","0.93756","15.23269"
"104.53300","0.90220","13.01298"
"104.63300","0.86736","11.01158"
"104.73300","0.83208","9.13912"
"104.83300","0.79686","7.48191"
"104.93300","0.76138","5.99482"
"105.03300","0.72592","4.69012"
"105.13300","0.69070","3.59051"
"105.23300","0.65568","2.66311"
"105.33300","0.62045","1.89006"
"105.43300","0.58508","1.27171"
"105.53300","0.54971","0.80666"
"105.63300","0.51421","0.47840"
"105.73300","0.47920","0.26623"
"105.83300","0.44397","0.15130"
"105.93300","0.40877","0.08866"
"106.03300","0.37340","0.06028"
"106.13300","0.33799","0.06337"
"106.16400","0.32696","0.05788"
"106.16500","0.32661","0.05758"
"106.16600","0.32626","0.05722"
"106.26600","0.32750","0.07373"
"106.36600","0.36691","0.11779"
"106.46600","0.40282","0.20219"
"106.56600","0.43822","0.38930"
"106.60400","0.45200","0.50059"
"106.60500","0.45236","0.50364"
"106.60600","0.45273","0.50661"
"106.60700","0.45310","0.50957"
"106.60800","0.45346","0.51270"
"106.60900","0.45383","0.51652"
"106.61000","0.45420","0.52186"
"106.61100","0.45457","0.52950"
"106.61200","0.45496","0.53978"
"106.61300","0.45537","0.55262"
"106.61400","0.45580","0.56798"
"106.61500","0.45627","0.58594"
"106.61600","0.45678","0.60651"
"106.61700","0.45736","0.62959"
"106.61800","0.45802","0.65511"
"106.61900","0.45877","0.68324"
"106.62000","0.45962","0.71434"
"106.62100","0.46059","0.74870"
"106.62200","0.46170","0.78650"
"106.62300","0.46297","0.82781"
"106.62400","0.46441","0.87293"
"106.62500","0.46604","0.92248"
"106.62600","0.46787","0.97717"
"106.62700","0.46993","1.03770"
"106.62800","0.47223","1.10485"
"106.62900","0.47479","1.17944"
"106.63000","0.47762","1.26228"
"106.63100","0.48075","1.35428"
"106.63200","0.48419","1.45650"
"106.63300","0.48795","1.57017"
"106.63400","0.49206","1.69673"
"106.63500","0.49652","1.83768"
"106.63600","0.50136","1.99452"
"106.63700","0.50659","2.16893"
"106.63800","0.51222","2.36261"
"106.63900","0.51827","2.57744"
"106.64000","0.52474","2.81570"
"106.64100","0.53166","3.07978"
"106.64200","0.53904","3.37208"
"106.64300","0.54688","3.69502"
"106.64400","0.55521","4.05099"
"106.64500","0.56402","4.44229"
"106.64600","0.57334","4.87136"
"106.64700","0.58317","5.34119"
"106.64800","0.59351","5.85495"
"106.64900","0.60439","6.41540"
"106.65000","0.61580","7.02506"
"106.65100","0.62777","7.68645"
"106.65200","0.64028","8.40217"
"106.65300","0.65336","9.17480"
"106.65400","0.66700","10.00684"
"106.65500","0.68121","10.90076"
"106.65600","0.69601","11.85914"
"106.65700","0.71138","12.88434"
"106.65800","0.72735","13.97831"
"106.65900","0.74391","15.14288"
"106.66000","0.76107","16.37969"
"106.66100","0.77882","17.69021"
"106.66200","0.79717","19.07577"
"106.66300","0.81613","20.53763"
"106.66400","0.83569","22.07711"
"106.66500","0.85584","23.69546"
"106.66600","0.87660","25.39345"
"106.66700","0.89795","27.17138"
"106.66800","0.91989","29.02956"
"106.66900","0.94242","30.96830"
"106.67000","0.96554","32.98773"
"106.67100","0.98924","35.08781"
"106.67200","1.01351","37.26815"
"106.67300","1.03835","39.52809"
"106.67400","1.06375","41.86691"
"106.67500","1.08971","44.28378"
"106.67600","1.11622","46.77732"
"106.67700","1.14327","49.34557"
"106.67800","1.17086","51.98586"
"106.67900","1.19897","54.69489"
"106.68000","1.22759","57.46904"
"106.68100","1.25671","60.30472"
"106.68200","1.28631","63.19829"
"106.68300","1.31637","66.14560"
"106.68400","1.34687","69.14176"
"106.68500","1.37779","72.18185"
"106.68600","1.40910","75.26059"
"106.68700","1.44079","78.32884"
"106.68800","1.47283","81.23342"
"106.68900","1.50519","83.78794"
"106.69000","1.53786","85.88238"
"106.69100","1.57080","87.47853"
"106.69200","1.60400","88.58568"
"106.69300","1.63743","89.24091"
"106.69400","1.67108","89.48573"
"106.69500","1.70492","89.36345"
"106.69600","1.73894","88.91102"
"106.69700","1.77313","88.15919"
"106.69800","1.80745","87.13914"
"106.69900","1.84191","85.87811"
"106.70000","1.87648","84.40045"
"106.70100","1.91116","82.73107"
"106.70200","1.94594","80.89316"
"106.70300","1.98080","78.90777"
"106.70400","2.01573","76.79520"
"106.70500","2.05074","74.57414"
"106.70600","2.08580","72.26157"
"106.70700","2.12092","69.87342"
"106.70800","2.15609","67.42385"
"106.70900","2.19131","64.92719"
"106.71000","2.22657","62.39704"
"106.71100","2.26187","59.84534"
"106.71200","2.29720","57.28376"
"106.71300","2.33257","54.72232"
"106.71400","2.36797","52.17053"
"106.71500","2.40341","49.63783"
"106.71600","2.43887","47.13210"
"106.71700","2.47435","44.66072"
"106.71800","2.50987","42.23005"
"106.71900","2.54541","39.84549"
"106.72000","2.58097","37.51288"
"106.72100","2.61656","35.23702"
"106.72200","2.65216","33.02195"
"106.72300","2.68779","30.87140"
"106.72400","2.72344","28.78784"
"106.72500","2.75911","26.77369"
"106.72600","2.79479","24.83081"
"106.72700","2.83050","22.95991"
"106.72800","2.86621","21.16141"
"106.72900","2.90195","19.43523"
"106.73000","2.93769","17.78116"
"106.73100","2.97345","16.19952"
"106.73200","3.00922","14.69053"
"106.73300","3.04500","13.25444"
"106.73400","3.08078","11.89111"
"106.73500","3.11658","10.59945"
"106.73600","3.15238","9.37800"
"106.73700","3.18819","8.22502"
"106.73800","3.22400","7.13860"
"106.73900","3.25981","6.11716"
"106.74000","3.29563","5.15916"
"106.74100","3.33144","4.26293"
"106.74200","3.36726","3.42686"
"106.74300","3.40307","2.64952"
"106.74400","3.43888","1.92957"
"106.74500","3.47468","1.26524"
"106.74600","3.51048","0.65417"
"106.74700","3.54627","0.09372"
"106.74800","3.58205","-0.41862"
"106.74900","3.61783","-0.88496"
"106.75000","3.65359","-1.30728"
"106.75100","3.68935","-1.68776"
"106.75200","3.72509","-2.02888"
"106.75300","3.76083","-2.33311"
"106.75400","3.79655","-2.60276"
"106.75500","3.83226","-2.83995"
"106.75600","3.86796","-3.04647"
"106.75700","3.90364","-3.22399"
"106.75800","3.93932","-3.37420"
"106.75900","3.97498","-3.49921"
"106.76000","4.01062","-3.60100"
"106.76100","4.04626","-3.68108"
"106.76200","4.08188","-3.74096"
"106.76300","4.11750","-3.78197"
"106.76400","4.15310","-3.80507"
"106.76500","4.18868","-3.81135"
"106.76600","4.22426","-3.80216"
"106.76700","4.25982","-3.77903"
"106.76800","4.29537","-3.74322"
"106.76900","4.33091","-3.69570"
"106.77000","4.36644","-3.63769"
"106.77100","4.40196","-3.57075"
"106.77200","4.43747","-3.49634"
"106.77300","4.47297","-3.41552"
"106.77400","4.50846","-3.32914"
"106.77500","4.54394","-3.23776"
"106.77600","4.57941","-3.14193"
"106.77700","4.61487","-3.04215"
"106.77800","4.65032","-2.93858"
"106.77900","4.68577","-2.83158"
"106.78000","4.72120","-2.72202"
"106.78100","4.75664","-2.61088"
"106.78200","4.79206","-2.49912"
"106.78300","4.82748","-2.38750"
"106.78400","4.86289","-2.27664"
"106.78500","4.89830","-2.16701"
"106.78600","4.93370","-2.05867"
"106.78700","4.96910","-1.95167"
"106.78800","5.00449","-1.84619"
"106.78900","5.03987","-1.74247"
"106.79000","5.07525","-1.64077"
"106.79100","5.11062","-1.54127"
"106.79200","5.14599","-1.44414"
"106.79300","5.18136","-1.34947"
"106.79400","5.21672","-1.25745"
"106.79500","5.25207","-1.16832"
"106.79600","5.28743","-1.08245"
"106.79700","5.32278","-1.00017"
"106.79800","5.35812","-0.92142"
"106.79900","5.39347","-0.84591"
"106.80000","5.42881","-0.77330"
"106.80100","5.46414","-0.70350"
"106.80200","5.49948","-0.63660"
"106.80300","5.53481","-0.57280"
"106.80400","5.57014","-0.51252"
"106.80500","5.60547","-0.45608"
"106.80600","5.64080","-0.40349"
"106.80700","5.67613","-0.35442"
"106.80800","5.71145","-0.30833"
"106.80900","5.74677","-0.26476"
"106.81000","5.78209","-0.22326"
"106.81100","5.81741","-0.18349"
"106.81200","5.85273","-0.14516"
"106.81300","5.88805","-0.10820"
"106.81400","5.92336","-0.07300"
"106.81500","5.95868","-0.03991"
"106.81600","5.99399","-0.00926"
"106.81700","6.02931","0.01860"
"106.81800","6.06462","0.04365"
"106.81900","6.09993","0.06618"
"106.82000","6.13524","0.08656"
"106.82100","6.17055","0.10497"
"106.82200","6.20586","0.12169"
"106.82300","6.24117","0.13710"
"106.82400","6.27648","0.15130"
"106.82500","6.31179","0.16435"
"106.82600","6.34709","0.17624"
"106.82700","6.38240","0.18672"
"106.82800","6.41771","0.19560"
"106.82900","6.45301","0.20275"
"106.83000","6.48831","0.20824"
"106.83100","6.52362","0.21221"
"106.83200","6.55892","0.21480"
"106.83300","6.59421","0.21653"
"106.83400","6.62951","0.21789"
"106.83500","6.66481","0.21901"
"106.83600","6.70010","0.21987"
"106.83700","6.73540","0.22010"
"106.83800","6.77069","0.21924"
"106.83900","6.80598","0.21717"
"106.84000","6.84128","0.21408"
"106.84100","6.87657","0.21066"
"106.84200","6.91186","0.20787"
"106.84300","6.94716","0.20614"
"106.84400","6.98245","0.20524"
"106.84500","7.01775","0.20452"
"106.84600","7.05304","0.20339"
"106.84700","7.08834","0.20156"
"106.84800","7.12364","0.19884"
"106.84900","7.15894","0.19523"
"106.85000","7.19424","0.19112"
"106.85100","7.22954","0.18680"
"106.85200","7.26484","0.18237"
"106.85300","7.30014","0.17794"
"106.85400","7.33544","0.17363"
"106.85500","7.37074","0.16954"
"106.85600","7.40604","0.16574"
"106.85700","7.44134","0.16217"
"106.85800","7.47664","0.15868"
"106.85900","7.51194","0.15484"
"106.86000","7.54725","0.15022"
"106.86100","7.58255","0.14479"
"106.86200","7.61785","0.13881"
"106.86300","7.65315","0.13262"
"106.86400","7.68846","0.12665"
"106.86500","7.72376","0.12104"
"106.86600","7.75906","0.11576"
"106.86700","7.79437","0.11070"
"106.86800","7.82967","0.10570"
"106.86900","7.86497","0.10067"
"106.87000","7.90028","0.09570"
"106.87100","7.93558","0.09103"
"106.87200","7.97088","0.08665"
"106.87300","8.00618","0.08253"
"106.87400","8.04148","0.07871"
"106.87500","8.07678","0.07527"
"106.87600","8.11207","0.07231"
"106.87700","8.14737","0.06980"
"106.87800","8.18266","0.06755"
"106.87900","8.21796","0.06521"
"106.88000","8.25325","0.06242"
"106.88100","8.28854","0.05907"
"106.88200","8.32383","0.05521"
"106.88300","8.35912","0.05101"
"106.88400","8.39441","0.04680"
"106.88500","8.42970","0.04290"
"106.88600","8.46499","0.03955"
"106.88700","8.50028","0.03708"
"106.88800","8.53557","0.03569"
"106.88900","8.57086","0.03516"
"106.89000","8.60615","0.03499"
"106.89100","8.64144","0.03459"
"106.89200","8.67673","0.03358"
"106.89300","8.71202","0.03194"
"106.89400","8.74732","0.02982"
"106.89500","8.78261","0.02740"
"106.89600","8.81790","0.02489"
"106.89700","8.85319","0.02259"
"106.89800","8.88848","0.02097"
"106.89900","8.92377","0.02038"
"106.90000","8.95906","0.02082"
"106.90100","8.99434","0.02200"
"106.90200","9.02963","0.02332"
"106.90300","9.06492","0.02407"
"106.90400","9.10021","0.02392"
"106.90500","9.13550","0.02312"
"106.90600","9.17079","0.02230"
"106.90700","9.20608","0.02210"
"106.90800","9.24137","0.02286"
"106.90900","9.27666","0.02446"
"106.91000","9.31196","0.02625"
"106.91100","9.34725","0.02735"
"106.91200","9.38254","0.02725"
"106.91300","9.41784","0.02603"
"106.91400","9.45314","0.02426"
"106.91500","9.48843","0.02281"
"106.91600","9.52373","0.02230"
"106.91700","9.55903","0.02295"
"106.91800","9.59433","0.02455"
"106.91900","9.62963","0.02671"
"106.92000","9.66493","0.02912"
"106.92100","9.70023","0.03144"
"106.92200","9.73553","0.03339"
"106.92300","9.77083","0.03481"
"106.92400","9.80613","0.03578"
"106.92500","9.84144","0.03654"
"106.92600","9.87674","0.03717"
"106.92700","9.91205","0.03766"
"106.92800","9.94735","0.03811"
"106.92900","9.98266","0.03868"
"106.93000","10.01797","0.03949"
"106.93100","10.05327","0.04069"
"106.93200","10.08858","0.04245"
"106.93300","10.12389","0.04462"
"106.93400","10.15919","0.04676"
"106.93500","10.19450","0.04864"
"106.93600","10.22981","0.05032"
"106.93700","10.26512","0.05188"
"106.93800","10.30042","0.05326"
"106.93900","10.33573","0.05448"
"106.94000","10.37103","0.05551"
"106.94100","10.40634","0.05621"
"106.94200","10.44164","0.05667"
"106.94300","10.47694","0.05705"
"106.94400","10.51224","0.05743"
"106.94500","10.54754","0.05788"
"106.94600","10.58284","0.05841"
"106.94700","10.61813","0.05890"
"106.94800","10.65343","0.05915"
"106.94900","10.68872","0.05926"
"106.95000","10.72402","0.05939"
"106.95100","10.75931","0.05967"
"106.95200","10.79461","0.06026"
"106.95300","10.82990","0.06111"
"106.95400","10.86519","0.06189"
"106.95500","10.90048","0.06209"
"106.95600","10.93577","0.06131"
"106.95700","10.97106","0.05947"
"106.95800","11.00635","0.05670"
"106.95900","11.04163","0.05346"
"106.96000","11.07692","0.05043"
"106.96100","11.11220","0.04825"
"106.96200","11.14749","0.04727"
"106.96300","11.18277","0.04737"
"106.96400","11.21805","0.04809"
"106.96500","11.25333","0.04897"
"106.96600","11.28861","0.04988"
"106.96700","11.32388","0.05074"
"106.96800","11.35916","0.05124"
"106.96900","11.39444","0.05128"
"106.97000","11.42971","0.05111"
"106.97100","11.46498","0.05090"
"106.97200","11.50026","0.05066"
"106.97300","11.53553","0.05051"
"106.97400","11.57080","0.05077"
"106.97500","11.60607","0.05145"
"106.97600","11.64134","0.05214"
"106.97700","11.67661","0.05239"
"106.97800","11.71188","0.05195"
"106.97900","11.74715","0.05088"
"106.98000","11.78242","0.04956"
"106.98100","11.81768","0.04844"
"106.98200","11.85295","0.04780"
"106.98300","11.88821","0.04766"
"106.98400","11.92348","0.04785"
"106.98500","11.95875","0.04802"
"106.98600","11.99401","0.04782"
"106.98700","12.02928","0.04719"
"106.98800","12.06455","0.04621"
"106.98900","12.09982","0.04488"
"106.99000","12.13509","0.04328"
"106.99100","12.17036","0.04159"
"106.99200","12.20563","0.03990"
"106.99300","12.24090","0.03832"
"106.99400","12.27617","0.03711"
"106.99500","12.31145","0.03655"
"106.99600","12.34672","0.03684"
"106.99700","12.38200","0.03784"
"106.99800","12.41727","0.03918"
"106.99900","12.45255","0.04056"
"107.00000","12.48783","0.04173"
"107.00100","12.52311","0.04244"
"107.00200","12.55839","0.04258"
"107.00300","12.59367","0.04229"
"107.00400","12.62895","0.04201"
"107.00500","12.66423","0.04211"
"107.00600","12.69950","0.04261"
"107.00700","12.73479","0.04336"
"107.00800","12.77006","0.04431"
"107.00900","12.80534","0.04539"
"107.01000","12.84062","0.04656"
"107.01100","12.87590","0.04787"
"107.01200","12.91118","0.04925"
"107.01300","12.94646","0.05058"
"107.01400","12.98174","0.05182"
"107.01500","13.01702","0.05293"
"107.01600","13.05230","0.05386"
"107.01700","13.08758","0.05472"
"107.01800","13.12286","0.05565"
"107.01900","13.15815","0.05648"
"107.02000","13.19343","0.05697"
"107.02100","13.22871","0.05694"
"107.02200","13.26399","0.05615"
"107.02300","13.29927","0.05458"
"107.02400","13.33455","0.05253"
"107.02500","13.36982","0.05046"
"107.02600","13.40510","0.04875"
"107.02700","13.44038","0.04762"
"107.02800","13.47566","0.04726"
"107.02900","13.51094","0.04756"
"107.03000","13.54622","0.04808"
"107.03100","13.58149","0.04866"
"107.03200","13.61677","0.04930"
"107.03300","13.65205","0.04988"
"107.03400","13.68733","0.05021"
"107.03500","13.72262","0.05028"
"107.03600","13.75790","0.05025"
"107.03700","13.79318","0.05015"
"107.03800","13.82846","0.04999"
"107.03900","13.86374","0.04987"
"107.04000","13.89903","0.04990"
"107.04100","13.93431","0.05004"
"107.04200","13.96959","0.05035"
"107.04300","14.00488","0.05084"
"107.04400","14.04016","0.05139"
"107.04500","14.07544","0.05196"
"107.04600","14.11072","0.05238"
"107.04700","14.14601","0.05233"
"107.04800","14.18128","0.05169"
"107.04900","14.21656","0.05036"
"107.05000","14.25184","0.04855"
"107.05100","14.28712","0.04690"
"107.05200","14.32240","0.04598"
"107.05300","14.35768","0.04569"
"107.05400","14.39296","0.04529"
"107.05500","14.42824","0.04427"
"107.05600","14.46352","0.04258"
"107.05700","14.49880","0.04019"
"107.05800","14.53408","0.03748"
"107.05900","14.56936","0.03533"
"107.06000","14.60464","0.03437"
"107.06100","14.63993","0.03446"
"107.06200","14.67521","0.03513"
"107.06300","14.71049","0.03582"
"107.06400","14.74578","0.03599"
"107.06500","14.78106","0.03537"
"107.06600","14.81634","0.03422"
"107.06700","14.85163","0.03315"
"107.06800","14.88691","0.03261"
"107.06900","14.92220","0.03277"
"107.07000","14.95748","0.03348"
"107.07100","14.99276","0.03433"
"107.07200","15.02805","0.03495"
"107.07300","15.06333","0.03525"
"107.07400","15.09861","0.03538"
"107.07500","15.13390","0.03565"
"107.07600","15.16918","0.03634"
"107.07700","15.20447","0.03729"
"107.07800","15.23975","0.03809"
"107.07900","15.27503","0.03872"
"107.08000","15.31032","0.03944"
"107.08100","15.34560","0.04037"
"107.08200","15.38089","0.04140"
"107.08300","15.41617","0.04238"
"107.08400","15.45146","0.04315"
"107.08500","15.48674","0.04349"
"107.08600","15.52203","0.04348"
"107.08700","15.55731","0.04337"
"107.08800","15.59259","0.04339"
"107.08900","15.62787","0.04377"
"107.09000","15.66315","0.04451"
"107.09100","15.69843","0.04541"
"107.09200","15.73371","0.04615"
"107.09300","15.76899","0.04655"
"107.09400","15.80427","0.04672"
"107.09500","15.83955","0.04690"
"107.09600","15.87482","0.04729"
"107.09700","15.91010","0.04781"
"107.09800","15.94538","0.04800"
"107.09900","15.98066","0.04767"
"107.10000","16.01593","0.04702"
"107.10100","16.05121","0.04629"
"107.10200","16.08649","0.04560"
"107.10300","16.12177","0.04525"
"107.10400","16.15704","0.04544"
"107.10500","16.19232","0.04602"
"107.10600","16.22760","0.04674"
"107.10700","16.26288","0.04744"
"107.10800","16.29815","0.04791"
"107.10900","16.33343","0.04799"
"107.11000","16.36871","0.04768"
"107.11100","16.40398","0.04720"
"107.11200","16.43926","0.04678"
"107.11300","16.47453","0.04664"
"107.11400","16.50981","0.04688"
"107.11500","16.54508","0.04755"
"107.11600","16.58035","0.04866"
"107.11700","16.61562","0.05018"
"107.11800","16.65089","0.05186"
"107.11900","16.68616","0.05310"
"107.12000","16.72143","0.05334"
"107.12100","16.75670","0.05234"
"107.12200","16.79197","0.05032"
"107.12300","16.82724","0.04800"
"107.12400","16.86250","0.04618"
"107.12500","16.89777","0.04523"
"107.12600","16.93304","0.04504"
"107.12700","16.96830","0.04501"
"107.12800","17.00357","0.04443"
"107.12900","17.03884","0.04286"
"107.13000","17.07411","0.04042"
"107.13100","17.10937","0.03764"
"107.13200","17.14464","0.03516"
"107.13300","17.17991","0.03358"
"107.13400","17.21518","0.03305"
"107.13500","17.25045","0.03332"
"107.13600","17.28572","0.03392"
"107.13700","17.32099","0.03440"
"107.13800","17.35626","0.03449"
"107.13900","17.39153","0.03403"
"107.14000","17.42680","0.03316"
"107.14100","17.46208","0.03241"
"107.14200","17.49735","0.03197"
"107.14300","17.53263","0.03170"
"107.14400","17.56791","0.03161"
"107.14500","17.60319","0.03190"
"107.14600","17.63847","0.03258"
"107.14700","17.67375","0.03337"
"107.14800","17.70904","0.03411"
"107.14900","17.74432","0.03480"
"107.15000","17.77960","0.03536"
"107.15100","17.81488","0.03556"
"107.15200","17.85017","0.03532"
"107.15300","17.88545","0.03484"
"107.15400","17.92073","0.03450"
"107.15500","17.95601","0.03461"
"107.15600","17.99130","0.03529"
"107.15700","18.02658","0.03635"
"107.15800","18.06186","0.03750"
"107.15900","18.09715","0.03843"
