Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"95.49500","11.79722","9.06556"
"95.49600","11.83423","9.01891"
"95.49700","11.87123","8.97327"
"95.49800","11.90824","8.92904"
"95.49900","11.94525","8.88628"
"95.50000","11.98226","8.84459"
"95.50100","12.01927","8.80348"
"95.50200","12.05627","8.76267"
"95.50300","12.09328","8.72201"
"95.50400","12.13029","8.68147"
"95.50500","12.16730","8.64103"
"95.50600","12.20430","8.60055"
"95.50700","12.24131","8.55997"
"95.50800","12.27831","8.51924"
"95.50900","12.31532","8.47812"
"95.51000","12.35232","8.43645"
"95.51100","12.38932","8.39459"
"95.51200","12.42632","8.35294"
"95.51300","12.46332","8.31144"
"95.51400","12.50033","8.26974"
"95.51500","12.53733","8.22744"
"95.51600","12.57433","8.18408"
"95.51700","12.61133","8.13943"
"95.51800","12.64834","8.09385"
"95.51900","12.68534","8.04815"
"95.52000","12.72234","8.00303"
"95.52100","12.75935","7.95873"
"95.52200","12.79635","7.91501"
"95.52300","12.83335","7.87143"
"95.52400","12.87036","7.82786"
"95.52500","12.90736","7.78451"
"95.52600","12.94437","7.74185"
"95.52700","12.98137","7.70040"
"95.52800","13.01837","7.66033"
"95.52900","13.05538","7.62137"
"95.53000","13.09238","7.58299"
"95.53100","13.12938","7.54479"
"95.53200","13.16639","7.50670"
"95.53300","13.20339","7.46877"
"95.53400","13.24039","7.43116"
"95.53500","13.27739","7.39421"
"95.53600","13.31440","7.35806"
"95.53700","13.35140","7.32250"
"95.53800","13.38840","7.28726"
"95.53900","13.42541","7.25220"
"95.54000","13.46241","7.21743"
"95.54100","13.49942","7.18301"
"95.54200","13.53642","7.14877"
"95.54300","13.57343","7.11437"
"95.54400","13.61043","7.07956"
"95.54500","13.64743","7.04409"
"95.54600","13.68444","7.00773"
"95.54700","13.72144","6.97048"
"95.54800","13.75844","6.93256"
"95.54900","13.79544","6.89416"
"95.55000","13.83245","6.85544"
"95.55100","13.86945","6.81659"
"95.55200","13.90645","6.77770"
"95.55300","13.94345","6.73875"
"95.55400","13.98046","6.69963"
"95.55500","14.01746","6.66002"
"95.55600","14.05446","6.61980"
"95.55700","14.09146","6.57912"
"95.55800","14.12847","6.53813"
"95.55900","14.16547","6.49709"
"95.56000","14.20248","6.45628"
"95.56100","14.23948","6.41592"
"95.56200","14.27649","6.37606"
"95.56300","14.31349","6.33663"
"95.56400","14.35050","6.29761"
"95.56500","14.38751","6.25902"
"95.56600","14.42452","6.22111"
"95.56700","14.46152","6.18415"
"95.56800","14.49853","6.14829"
"95.56900","14.53554","6.11375"
"95.57000","14.57254","6.08063"
"95.57100","14.60955","6.04869"
"95.57200","14.64656","6.01773"
"95.57300","14.68356","5.98794"
"95.57400","14.72057","5.95945"
"95.57500","14.75757","5.93187"
"95.57600","14.79458","5.90472"
"95.57700","14.83158","5.87750"
"95.57800","14.86859","5.84964"
"95.57900","14.90559","5.82094"
"95.58000","14.94259","5.79193"
"95.58100","14.97959","5.76342"
"95.58200","15.01659","5.73602"
"95.58300","15.05359","5.70976"
"95.58400","15.09060","5.68413"
"95.58500","15.12760","5.65828"
"95.58600","15.16460","5.63176"
"95.58700","15.20160","5.60465"
"95.58800","15.23860","5.57726"
"95.58900","15.27560","5.55006"
"95.59000","15.31260","5.52354"
"95.59100","15.34960","5.49794"
"95.59200","15.38660","5.47323"
"95.59300","15.42360","5.44916"
"95.59400","15.46060","5.42531"
"95.59500","15.49760","5.40112"
"95.59600","15.53460","5.37641"
"95.59700","15.57161","5.35141"
"95.59800","15.60861","5.32639"
"95.59900","15.64561","5.30161"
"95.60000","15.68262","5.27731"
"95.60100","15.71962","5.25346"
"95.60200","15.75663","5.22969"
"95.60300","15.79363","5.20541"
"95.60400","15.83064","5.18015"
"95.60500","15.86765","5.15357"
"95.60600","15.90465","5.12558"
"95.60700","15.94166","5.09618"
"95.60800","15.97866","5.06543"
"95.60900","16.01567","5.03351"
"95.61000","16.05267","5.00071"
"95.61100","16.08967","4.96734"
"95.61200","16.12668","4.93368"
"95.61300","16.16368","4.89955"
"95.61400","16.20068","4.86460"
"95.61500","16.23769","4.82887"
"95.61600","16.27469","4.79258"
"95.61700","16.31169","4.75590"
"95.61800","16.34869","4.71892"
"95.61900","16.38569","4.68174"
"95.62000","16.42269","4.64455"
"95.62100","16.45969","4.60751"
"95.62200","16.49669","4.57075"
"95.62300","16.53368","4.53438"
"95.62400","16.57068","4.49829"
"95.62500","16.60768","4.46244"
"95.62600","16.64468","4.42687"
"95.62700","16.68167","4.39158"
"95.62800","16.71867","4.35645"
"95.62900","16.75566","4.32144"
"95.63000","16.79265","4.28658"
"95.63100","16.82965","4.25198"
"95.63200","16.86664","4.21807"
"95.63300","16.90363","4.18526"
"95.63400","16.94063","4.15344"
"95.63500","16.97762","4.12218"
"95.63600","17.01461","4.09096"
"95.63700","17.05161","4.05956"
"95.63800","17.08860","4.02815"
"95.63900","17.12560","3.99693"
"95.64000","17.16260","3.96595"
"95.64100","17.19959","3.93523"
"95.64200","17.23659","3.90473"
"95.64300","17.27359","3.87419"
"95.64400","17.31058","3.84353"
"95.64500","17.34758","3.81312"
"95.64600","17.38458","3.78315"
"95.64700","17.42157","3.75332"
"95.64800","17.45857","3.72324"
"95.64900","17.49557","3.69275"
"95.65000","17.53256","3.66177"
"95.65100","17.56956","3.63047"
"95.65200","17.60656","3.59930"
"95.65300","17.64356","3.56855"
"95.65400","17.68055","3.53833"
"95.65500","17.71755","3.50866"
"95.65600","17.75455","3.47949"
"95.65700","17.79155","3.45098"
"95.65800","17.82856","3.42330"
"95.65900","17.86556","3.39627"
"95.66000","17.90256","3.36962"
"95.66100","17.93957","3.34331"
"95.66200","17.97657","3.31748"
"95.66300","18.01358","3.29233"
"95.66400","18.05058","3.26814"
"95.66500","18.08759","3.24498"
"95.66600","18.12460","3.22277"
"95.66700","18.16161","3.20127"
"95.66800","18.19861","3.18018"
"95.66900","18.23562","3.15928"
"95.67000","18.27263","3.13857"
"95.67100","18.30964","3.11840"
"95.67200","18.34665","3.09908"
"95.67300","18.38366","3.08068"
"95.67400","18.42066","3.06311"
"95.67500","18.45767","3.04601"
"95.67600","18.49468","3.02891"
"95.67700","18.53169","3.01163"
"95.67800","18.56870","2.99431"
"95.67900","18.60571","2.97720"
"95.68000","18.64272","2.96065"
"95.68100","18.67973","2.94508"
"95.68200","18.71674","2.93065"
"95.68300","18.75375","2.91710"
"95.68400","18.79076","2.90392"
"95.68500","18.82777","2.89063"
"95.68600","18.86478","2.87701"
"95.68700","18.90179","2.86323"
"95.68800","18.93880","2.84978"
"95.68900","18.97581","2.83714"
"95.69000","19.01282","2.82534"
"95.69100","19.04982","2.81428"
"95.69200","19.08683","2.80368"
"95.69300","19.12383","2.79318"
"95.69400","19.16084","2.78265"
"95.69500","19.19785","2.77203"
"95.69600","19.23485","2.76144"
"95.69700","19.27186","2.75122"
"95.69800","19.30886","2.74166"
"95.69900","19.34587","2.73274"
"95.70000","19.38288","2.72427"
"95.70100","19.41988","2.71603"
"95.70200","19.45689","2.70768"
"95.70300","19.49389","2.69901"
"95.70400","19.53090","2.69010"
"95.70500","19.56791","2.68108"
"95.70600","19.60491","2.67203"
"95.70700","19.64192","2.66289"
"95.70800","19.67892","2.65358"
"95.70900","19.71592","2.64403"
"95.71000","19.75292","2.63430"
"95.71100","19.78992","2.62445"
"95.71200","19.82692","2.61429"
"95.71300","19.86392","2.60346"
"95.71400","19.90092","2.59175"
"95.71500","19.93791","2.57895"
"95.71600","19.97491","2.56470"
"95.71700","20.01190","2.54894"
"95.71800","20.04889","2.53213"
"95.71900","20.08588","2.51503"
"95.72000","20.12287","2.49797"
"95.72100","20.15986","2.48083"
"95.72200","20.19685","2.46335"
"95.72300","20.23384","2.44540"
"95.72400","20.27083","2.42702"
"95.72500","20.30782","2.40853"
"95.72600","20.34481","2.39058"
"95.72700","20.38180","2.37385"
"95.72800","20.41879","2.35852"
"95.72900","20.45578","2.34405"
"95.73000","20.49277","2.32985"
"95.73100","20.52976","2.31555"
"95.73200","20.56675","2.30115"
"95.73300","20.60374","2.28711"
"95.73400","20.64073","2.27403"
"95.73500","20.67772","2.26218"
"95.73600","20.71471","2.25142"
"95.73700","20.75171","2.24137"
"95.73800","20.78870","2.23152"
"95.73900","20.82569","2.22163"
"95.74000","20.86269","2.21191"
"95.74100","20.89968","2.20260"
"95.74200","20.93668","2.19392"
"95.74300","20.97367","2.18595"
"95.74400","21.01067","2.17850"
"95.74500","21.04767","2.17127"
"95.74600","21.08467","2.16403"
"95.74700","21.12166","2.15667"
"95.74800","21.15866","2.14918"
"95.74900","21.19566","2.14157"
"95.75000","21.23265","2.13388"
"95.75100","21.26965","2.12616"
"95.75200","21.30665","2.11850"
"95.75300","21.34365","2.11096"
"95.75400","21.38064","2.10352"
